"","Name","Age","OVA","POT","Team...Contract","Value","Wage","Total","Player","Year_of_Release","Category_Ranking","Release_Nb","Bid_Asked_Price","Price_USD"
"533","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"534","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"535","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"536","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"537","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"538","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"539","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"540","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"541","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"542","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"543","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"544","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"545","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"546","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"547","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"548","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"549","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"550","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"551","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"552","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"553","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"554","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"555","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"556","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"557","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"558","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"559","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"560","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"561","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"562","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"563","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"564","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"565","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"566","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"567","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"568","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"569","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"570","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"571","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"572","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"573","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"574","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"575","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"576","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"577","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"578","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"579","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"580","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"581","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"582","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"583","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"584","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"585","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"586","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"587","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"588","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"589","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"590","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"591","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"592","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"593","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"594","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"595","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"596","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"597","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"598","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"599","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"600","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"601","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"602","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"603","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"604","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"605","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"606","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"607","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"608","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"609","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"610","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"611","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"612","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"613","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"614","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"615","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"616","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"617","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"618","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"619","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"620","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"621","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"622","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"623","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"624","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"625","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"626","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"627","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"628","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"629","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"630","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"631","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"632","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"633","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"634","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"635","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"636","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"637","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"638","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"639","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"640","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"641","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"642","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"643","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"644","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"645","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"646","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"647","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"648","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"649","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"650","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"651","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"652","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"653","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"654","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"655","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"656","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"657","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"658","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"659","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"660","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"661","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"662","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"663","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"664","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"665","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"666","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"667","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"668","Boateng",35,74,74,"Hertha BSC
2021 ~ 2023","€1.7M","€19K",2007,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"669","Boateng",35,74,74,"Hertha BSC
2021 ~ 2023","€1.7M","€19K",2007,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"670","Chiellini",37,84,84,"Los Angeles FC
2022 ~ 2023","€7.5M","€11K",1815,"Giorgio Chiellini","2021-22","Limited","329/1000",0.02,32.5
"671","Chiellini",37,84,84,"Los Angeles FC
2022 ~ 2023","€7.5M","€11K",1815,"Giorgio Chiellini","2021-22","Limited","308/1000",0.02,32.5
"672","Chiellini",37,84,84,"Los Angeles FC
2022 ~ 2023","€7.5M","€11K",1815,"Giorgio Chiellini","2021-22","Limited","308/1000",0.016,26
"673","Chiellini",37,84,84,"Los Angeles FC
2022 ~ 2023","€7.5M","€11K",1815,"Giorgio Chiellini","2021-22","Limited","329/1000",0.02,32.5
"674","Pyatov",38,75,75,"Shakhtar Donetsk
2007 ~ 2023","€625K","€500",1211,"Andriy Pyatov","2021-22","Limited","296/1000",0.044,71.5
"675","Pinola",39,72,72,"River Plate
2017 ~ 2022","€425K","€8K",1941,"Javier Pinola","2022-23","Unique",NA,0.6,975
"676","González",19,60,72,"Unión de Santa Fe
2022 ~ 2024","€500K","€700",1089,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"677","Jones",18,48,51,"Macarthur FC
2022 ~ 2023","€60K","€500",1342,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"678","Jiménez",19,55,69,"Caracas Fútbol Club
2020 ~ 2027","€300K","€500",1387,"Héctor Jiménez","2021-22","Rare","12/100",0.18,292.5
"679","Sánchez",20,63,72,"Club Atlético Huracán
2020 ~ 2023","€1.1M","€2K",1678,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"680","Sánchez",20,63,72,"Club Atlético Huracán
2020 ~ 2023","€1.1M","€2K",1678,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"681","González",19,58,74,"Universidad Católica
2022 ~ 2024","€525K","€1K",1542,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"682","Moreno",19,51,67,"Royal Pari
2022 ~ 2022","€140K","€500",1202,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"683","Moreno",19,51,67,"Royal Pari
2022 ~ 2022","€140K","€500",1202,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"684","Jones",20,55,64,"Forest Green Rovers
2022 ~ 2023","€275K","€1K",1501,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"685","Díaz",21,56,63,"Club Sol de América
2022 ~ 2023","€275K","€500",1359,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"686","Díaz",21,56,63,"Club Sol de América
2022 ~ 2023","€275K","€500",1359,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"687","Camara",19,53,70,"Servette FC
2022 ~ 2025","€240K","€2K",1424,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"688","Camara",19,53,70,"Servette FC
2022 ~ 2025","€240K","€2K",1424,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"689","Camara",24,58,64,"Dijon FCO
2022 ~ 2024","€325K","€1K",1319,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"690","Camara",24,58,64,"Dijon FCO
2022 ~ 2024","€325K","€1K",1319,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"691","Camara",19,62,77,"Huddersfield Town
2021 ~ 2023","€900K","€2K",1596,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"692","Camara",19,62,77,"Huddersfield Town
2021 ~ 2023","€900K","€2K",1596,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"693","Sánchez",19,58,72,"Club Sporting Cristal
2022 ~ 2025","€450K","€500",1558,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"694","Sánchez",19,58,72,"Club Sporting Cristal
2022 ~ 2025","€450K","€500",1558,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"695","Herrera",19,62,71,"Argentinos Juniors
2022 ~ 2025","€850K","€1K",1506,"Ander Herrera","2021-22","Limited","359/1000",0.25,406.25
"696","Moreno",19,54,67,"FC Midtjylland
2022 ~ 2025","€250K","€3K",1336,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"697","Moreno",19,54,67,"FC Midtjylland
2022 ~ 2025","€250K","€3K",1336,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"698","Jones",26,52,53,"Finn Harps
2022 ~ 2027","€100K","€500",1285,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"699","Rossi",20,67,77,"Club Atlético Peñarol
2022 ~ 2027","€2.2M","€500",1687,"Agustín Rossi","2022-23","Limited","1/1000",0.9,1462.5
"700","González",19,63,77,"Unión de Santa Fe
2022 ~ 2025","€1.1M","€2K",1617,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"701","Koch",19,52,65,"Hallescher FC
2022 ~ 2027","€180K","€500",1346,"Menno Koch","2020-21","Rare","31/100",0.085,138.125
"702","Booth",17,51,63,"Crewe Alexandra
2022 ~ 2023","€120K","€500",828,"Callum Booth","2021-22","Limited","257/1000",0.003,4.875
"703","Booth",17,51,63,"Crewe Alexandra
2022 ~ 2023","€120K","€500",828,"Callum Booth","2021-22","Limited","142/1000",0.003,4.875
"704","Booth",17,51,63,"Crewe Alexandra
2022 ~ 2023","€120K","€500",828,"Callum Booth","2021-22","Limited","142/1000",0.0033,5.3625
"705","Booth",17,51,63,"Crewe Alexandra
2022 ~ 2023","€120K","€500",828,"Callum Booth","2021-22","Limited","257/1000",0.0033,5.3625
"706","Rossi",19,60,75,"Newell's Old Boys
2022 ~ 2024","€600K","€2K",1473,"Agustín Rossi","2022-23","Limited","1/1000",0.9,1462.5
"707","Elia",26,65,66,"APOEL Nicosia FC
2022 ~ 2023","€850K","€500",1697,"Eljero Elia","2020-21","Super","Rare",0.08,130
"708","Elia",26,65,66,"APOEL Nicosia FC
2022 ~ 2023","€850K","€500",1697,"Eljero Elia","2020-21","Super Rare","49/100",0.08,130
"709","Koch",25,60,63,"Lyngby BK
2022 ~ 2024","€325K","€2K",1551,"Menno Koch","2020-21","Rare","31/100",0.085,138.125
